299.0	0.0	298.0	492.0	14.0	40.0	24.0
299.0	0.0	298.0	492.0	14.0	40.0	24.0
299.0	0.0	298.0	492.0	14.0	40.0	24.0
299.0	0.0	298.0	492.0	14.0	40.0	24.0
299.0	0.0	298.0	492.0	14.0	40.0	24.0
299.0	0.0	298.0	492.0	14.0	40.0	24.0
299.0	0.0	298.0	492.0	14.0	40.0	24.0
299.0	0.0	298.0	492.0	14.0	40.0	24.0
299.0	0.0	298.0	492.0	14.0	40.0	24.0
299.0	0.0	298.0	492.0	14.0	40.0	24.0
299.0	0.0	298.0	492.0	14.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
301.0	0.0	298.0	505.0	25.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
329.0	0.0	298.0	502.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
267.0	969.0	298.0	516.0	14.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
281.0	973.0	298.0	496.0	15.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
289.0	973.0	298.0	506.0	14.0	40.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
284.0	973.0	298.0	489.0	20.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
285.0	971.0	298.0	504.0	14.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
286.0	875.0	298.0	501.0	18.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
333.0	0.0	298.0	522.0	14.0	39.0	24.0
287.0	0.0	298.0	500.0	14.0	38.0	24.0
